text,label
"Going Under the Knife, With Eyes and Ears Wide Open - The New York Times by Jan Hoffman",0
"In Cranes’ Shadow, Los Angeles Strains to See a Future With Less Sprawl - The New York Times by Adam Nagourney",0
"CSS-10/30-Doug Hagmann- Bob Griswold, Mike Adams by Dave Hodges",1
Michael Moore: Dems Must Declare ’National Emergency’ Until FBI Discovers ’Truth’ about Trump by Daniel Nussbaum,1
"Carr: Forty Years of Sex Abuse Catalogued at Elite NH Prep School of Kerry, Mueller - Breitbart by Howie Carr",0
Regulators Fear $1 Billion Coal Cleanup Bill - The New York Times by Michael Corkery,0
Clintons Are Under Multiple FBI Investigations as Agents Are Stymied by pcr3,1
"2017 Oscar Nominations: ’La La Land’ Dominates, #OscarsSoWhite Over - Breitbart by Breitbart News",0
Silicon Valley Elites Privately Turning Into Doomsday Preppers - Breitbart by Ben Kew,1
Campus Press vs. Colleges: Kentucky Suit Highlights Free-Speech Fight - The New York Times by Stephanie Saul,0
Indonesia: Muslims Protest ’Decadent’ Valentine’s Day for ’Encouraging Casual Sex’ - Breitbart by John Hayward,1
Mudslide on major highway in Colombia kills at least 6 by no author,1
Facebook Files Patent for Meme Analysis Engine - Breitbart by Jack Hadfield,1
U.S. Consulate Official Shot and Wounded in Mexico - The New York Times by Elisabeth Malkin,1
War or Peace by John V. Walsh,0
Trump Orders Mexican Border Wall to Be Built and Plans to Block Syrian Refugees - The New York Times by Julie Hirschfeld Davis,0
How LED Lighting May Compromise Your Health by Editor,0
"Syrian War Report – November 18, 2016: Govt Forces Storming Eastern Aleppo by The Saker",1
Unhinged Trump Supporter Holds Children AT GUNPOINT Over Damaged Trump Sign (VIDEO) by no author,1
Japanese Government Urges Another Increase in Military Spending - The New York Times by Motoko Rich,0
O Reino Unido retoma a formação de jiadistas na Síria by Alva,1
From the Archives: “Richard Kline: Progressively Losing” by Lambert Strether,0
"no title by GarryOwen, 4/7th US Cavalry",1
Suspect in destruction of Donald Trump’s Walk of Fame star arrested by Howard Portnoy,1
HGTV Fans Eager to Take Seminar with 'Flip or Flop' Hosts Ended Up Getting Total 'Scam' by Reid Mene,1
Berkeley Reverses Decision To Cancel Ann Coulter Speech - Breitbart by Tom Ciccotta,0
Dutch Elections: Pyrrhic Victory As Mainstream Party Clings to Power by Oliver JJ Lane,1
"Who Was Andrey Karlov, the Russian Ambassador Killed in Turkey? - The New York Times by Jonah Engel Bromwich",0
Rigging the Election - Video IV: $20K Wire Transfer From Belize Returned by Xcathdra,1
How Putin Derailed the West by Mike Whitney,0
Afraid of What? The Woman Who Accused Trump of Raping Her at 13 Just Dropped Her Lawsuit by GPD,1
"Exclusive — Women Nationwide Cut Up Nordstrom’s Cards, Plan Boycotts After Political Decision to Drop Ivanka Trump Line - Breitbart by Matthew Boyle &amp Michelle Moons",0
Conservatives Alienated by Boy Scouts’ Shift on Transgender Policy - The New York Times by Mitch Smith,0
Buying at a Used Car Auction? What You Don’t Know Could Kill You - The New York Times by Rachel Abrams and Hiroko Tabuchi,0
"Leaked email shows Monsanto Executive V.P. invited to 'Hillraiser' fundraiser to put Clinton into the White House for Monsanto's benefit by Mike Adams, NaturalNews Editor",0
"Trump Supporters Didn’t Vote Because Of The Economy; It Was Racism, And Here’s PROOF by no author",1
Mankind destroys animal kingdom with enormous velocity by no author,1
Trump Dedicates D.C. Hotel: 'The Future Lies With The Dreamers' by no author,1
Ailing Obama Health Care Act May Have to Change to Survive - The New York Times by Robert Pear,0
"Before Vaquitas Vanish, a Desperate Bid to Save Them - The New York Times by Elisabeth Malkin",0
A Putin Opponent Is Doused in Green. He Makes It Work. - The New York Times by Dan Bilefsky,1
"Meter Reader Knocks On Man’s Door, Reveals Sinister Plan Once He’s Inside by Alisha Rich",1
The Path Men Took To Trump by Roosh Valizadeh,0
Study Finds Ocean Views are Linked to Better Mental Health | Underground Health by Christopher David,0
"Challenge for Super Bowl Commercials: Not Taking Sides, Politically - The New York Times by Sapna Maheshwari",0
Snowden Reveals How Easy It Is To Hack Voting Machines by Dikran Arakelian (noreply@blogger.com),0
TOO MANY MILLENNIALS ARE COOL WITH COMMUNISM by Iron Sheik,1
Jimmy Kimmel Children’s Book for Hillary Clinton – Donald Trump Parody by Terresa Monroe-Hamilton,1
FBI Director Comey Addresses Senators on Female Genital Mutilation Case - Breitbart by Ian Mason,1
no title by Yo Mama,1
"News Flash: The Electoral College Determines The President, Not Polls! (VIDEO) by Guest Post",0
Look At This Shocking Preview Of How Devastating The Coming Worldwide Financial Destruction Will Be by King World News,0
House Democrats Ask Devin Nunes to Recuse Himself From Russia Inquiry - The New York Times by Matthew Rosenberg and Emmarie Huetteman,0
The Email Controversy Sparking Protests in South Korea by no author,1
Fox News fires Bob Beckel for second time after alleged racist remark by Adam Shaw,1
Hoping for the best and preparing for the worst: A look inside the American Redoubt movement by Jim,0
Obama Says Orlando Gunman Was Probably a Homegrown Extremist - The New York Times by Julie Hirschfeld Davis,0
Los Angeles County Sued for Millions in Medical Kidnapping Case by Admin - Orissa,0
Senate Intelligence Committee Leaders Vow Thorough Russian Investigation - The New York Times by Matt Flegenheimer and Emmarie Huetteman,0
"IS hangs bodies of 40 civilians from poles in Iraqi city, UN says by Kaitlyn Stegall",1
"Obama-Appointed, Schumer-Allied Judge Blocks Trump on Deportations - Breitbart by Lee Stranahan",1
Security Firm Running Dakota Access Pipeline Intelligence Has Ties to U.S. Military by Steve Horn,0
"At Asia’s Hottest Art Fair, Taking Selfies With a Mao ‘Corpse’ - The New York Times by Amy Qin",0
The Globalists Behind The Rigged US Elections by Jon Bowne,1
South Carolina GOP Special Election Primary Turns Ugly as Poll Approaches - Breitbart by Ian Mason,0
Gold: End Of The Year Excitement” – Stewart Thomson by The Doc,0
"Second Mexican Journalist Murdered in One Week, Juarez Cartel Implicated by Ildefonso Ortiz",1
Wildlife To Be Renamed Wilddeath by Gerry McBride,1
"Big Brother: Encryption no bar to giving govt data, Apple told Democrats by no author",0
no title by Tyler Healey,1
BREAKING : New Wikileak Bombshell Shows CNN Asked the DNC What Questions to Ask Trump – TruthFeed by no author,1
no title by i&#039;m-confused,1
Chip Technology Keeps Checked Luggage in Check - The New York Times by Christine Negroni,0
Gatestone Institute: Trump Fires Up Europe’s Anti-Establishment Movement by Breitbart London,1
Spy Agency Consensus Grows That Russia Hacked D.N.C. - The New York Times by David E. Sanger and Eric Schmitt,0
"Exit Polls, and Why the Primary Was Not Stolen From Bernie Sanders - The New York Times by Nate Cohn",0
Man wielding knife fatally shot outside US Embassy in Kenya by admin,1
A Gloomy Egypt Sees Its International Influence Wither Away - The New York Times by Liam Stack,0
LDS Church’s new ‘Mormon and Gay’ website wins cheers and some jeers for ignoring controversial policy by Kaitlyn Stegall,1
Suspected Bribe Paid to Bill Clinton While Hillary Was Secretary of State by Eric Zuesse.,0
Tegla Loroupe Gives Refugee Olympians a Lesson in Hope - The New York Times by Jeré Longman,0
Geert Wilders announces boycott of Free Speech Trial by no author,1
Merkel to Regulate Real Estate Loans by IWB,1
Project Veritas Exposes DNC: Rigging the Election Pt. 4 - How PVA Infiltrated Americans United for Change by no author,1
Battle Lines Turn North Carolina’s Moderation Into a Distant Memory - The New York Times by Richard Fausset and Jonathan Martin,0
"Pat McCrory, North Carolina Governor, Concedes After Acrimonious Race - The New York Times by Richard Fausset",0
"Trial by Jury, a Hallowed American Right, Is Vanishing - The New York Times by Benjamin Weiser",0
PHOTOS: Mexican Cartel Executes Man in Broad Daylight near Texas Border by Cartel Chronicles,1
"With WikiLeaks Claims of C.I.A. Hacking, How Vulnerable Is Your Smartphone? - The New York Times by Steve Lohr and Katie Benner",0
Clinton's Blitzkrieg Campaign: the Savage Politics of the Oligarchs by Richard Behan,0
"A Noah’s Ark in Kentucky, Dinosaurs Included - The New York Times by Laurie Goodstein",0
Hillary PANDERS to Black and Hispanic Radio Hosts Claiming RAP “Influenced her” and MEXICAN FOOD is her “Favorite” – TruthFeed by Amy Moreno,1
Trump Induces First Major Policy Change On Syria  : Information by Moon Of Alabama,0
"Since Trump, ICE Arrests of Non-Felon Illegal Aliens Doubled - Breitbart by Assemblyman Tim Donnelly",1
"Smog Chokes Delhi, Leaving Residents ‘Cowering by Our Air Purifiers’ - The New York Times by Ellen Barry",0
"So apparently, children can heal water. Why does water need to be healed? I have no fucking idea by no author",0
TRUMP TARGETS DEMOCRATIC STATES IN FINAL ASSAULT... by no author,1
EWAO Stephen Hawking Warns: STOP Searching for Aliens before its TOO LATE by no author,0
Election 2016 & The Rise Of Propaganda In America by shorty,0
Trump Frantically Googling What The President Does by Julius Hubris,1
Chelsea Clinton May Be Willing to Lend a Hand if Her Mother Wins - The New York Times by Matt Flegenheimer and Patrick Healy,0
"Obama Orders Five Last Minute Monuments, Most In Presidential History - Breitbart by Charlie Spiering",1
Clinton Insider Confesses: Trump Protests Are Just More Pre-Paid “Soros Riots” to Stir Unrest by Contributing Author,1
GABRIEL: The Muslim Brotherhood: Know Thy Enemy - Breitbart by Brigitte Gabriel,0
"Marco Rubio Apologizes to Young People for This Election, Says ""We're Going to Be O.K."" by Benny Johnson",1
Ex-FBI assistant director calls the Clintons a ‘crime family’ and claims their ‘foundation is a cesspool’ by wmw_admin,1
"As of 6:00 AM NOVEMBER 6th, Trump is leading in major national polls by BareNakedIslam",1
Security in a Bright Yellow Suitcase - The New York Times by Deanna Clevesy,0
"Hence, This Is Racist by Henry Wolff",1
Banned From U.S.: ‘You Need to Go Back to Your Country’ - The New York Times by Eli Rosenberg and Liam Stack,0
‘He Wasn’t Profiteering During the Conflict’ - The New York Times by Lela Moore and Michelle Baruchman,0
Woman Claims Trauma From Sexual Assault… In a Video Game by Eric Striker,0
Russian scientists say they’ve discovered a secret Nazi base in the Arctic The Nazi stronghold in the Arctic Circle. by Quest,0
The Real EU Referendum Will Be the Next General Election by dailouk,1
The U.S. Government Pollinates “Fake News” by admin,1
Proof That 100 Years of Voting for the “Lesser Evil” Gave Us Trump and Hillary by Activist Post,1
Trump Names Dr. David Shulkin to Lead Veterans Affairs ’He’s Fantastic’ - Breitbart by Neil W. McCabe,1
Nintendo Claims ’No Widespread Technical Problems’ with Switch Despite Complaints - Breitbart by Nate Church,1
Comment on What Donald Trump Just Did Is Going To Have Social Conservatives In A State Of Complete Shock by live in the light by live in the light,0
David Duke Launches 2 New Powerful TV Spots Across Louisiana! by Staff,1
"Huma may have violated ‘legal obligation’ regarding classified info, FOIA request shows by Howard Portnoy",1
United Nations Elects Saudi Arabia to Women’s Rights Commission - Breitbart by Joel B. Pollak,1
"All This Talk of Voter Fraud? Across U.S., Officials Found Next to None - The New York Times by Michael Wines",0
Buttered Swordfish for Finicky Kids — With Plenty of Sauce for the Adults - The New York Times by Gabrielle Hamilton,0
A Democrat Deft With a Firearm Tightens the Race for the Senate - The New York Times by Jennifer Steinhauer,0
Hillary Clinton is an alcoholic by Dr. Eowyn,1
"Donald Trump, Republican Party, Daylight Saving: Your Weekend Briefing - The New York Times by Adeel Hassan and Andrew Hinderaker",0
Silicon Valley’s Ro Khanna: I Will Go to Jail to Resist Trump by Joel B. Pollak,1
Wall Street Is Europe’s Landlord. And Tenants Are Fighting Back. - The New York Times by Liz Alderman,0
Americans on Both Sides Show Canine Fierceness After Lefty Website Mocks Mike Pence's Dog Dying by Victoria Taft,1
Trumpâ€™s Proposed Student Loan Program Makes Him Look More Liberal Than Obama; Republicans Fuming by no author,1
North Korea May Provide It’s Own Election Day Bombshell by no author,1
Smuggler Gets 20 Years for Assaulting Border Patrol Agent by Ildefonso Ortiz,1
"Olympian’s Mother Leaves a Suitcase at Check-In, and It Is Destroyed - The New York Times by John Branch",1
Milwaukee’s Divide Runs Right Through Me - The New York Times by Bassey Etim,0
Hillary To Be Indicted After Election: Trump Responds To FBI Investigation by Mikael Thalen,1
’Clinton Cash’ Movie Viewed Over 2 Million Times in Opening Week - Breitbart by Jerome Hudson,1
Hillary’s “Big Tent” is Obama’s “Grand Bargain” on Steroids by shorty,0
Mariah Carey’s Manager Blames Producers for New Year’s Eve Nightmare - The New York Times by Patrick Healy,0
Re: Liberals Claim Acquittal of Bundys is “Weaponized White Privilege” by Fearthenut,1
Life: 6 Robot Street Performers That Refused To Break Character For A Fucking Second And Tell Me If They Had Seen My Son by no author,0
Mind blowing Response from International Media to demonetization! It will shut the Mouth of Opposition! by no author,1
"Thanks to WikiLeaks, we now have direct email evidence of the collusion between the MSM and Hillary Clinton. by pcr3",1
Justice Department Opens Investigation Into Russian Doping Scandal - The New York Times by Rebecca R. Ruiz,0
TWITTER CENSORS AND DELETES VIRAL TWEET AGAINST HILLARY CLINTON by The Doc,1
Nature: The Ultimate Cure by Ariana,1
Quand l’art s’invite dans les usines de l’Oural by Denis Tarasov pour RBTH,1
"Exclusive-Roger Stone: In Speech Trump Must Stick to Agenda, Make One Good Reference to ’Fake News’ - Breitbart by Neil W. McCabe",1
RAGING INFERNO: Tens Of Thousands Evacuated As Officials Suspect Arson In Wildfires Spreading Across Israel by Geoffrey Grider,0
"Canada’s Largest School System Cancels USA Trips, Fears Travel Ban by Warner Todd Huston",1
What Forced Comey to Reopen Hillary’s FBI Case? by The Daily Sheeple,1
Nicki Minaj Offers to Pay Twitter Fans’ College Tuition by Breitbart News,1
White House Increases Overtime Eligibility by Millions - The New York Times by Noam Scheiber,0
